Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0114112,0,0,0,-0.3276918,0.8715825,0.1379901,0.1998511,0.8785884,0.2388154,0.140793,0.8746592,0.09431445,0,0,0,-0.2331611,0.7966278,0.09488392,-0.3065878,0.437896,0.1531015,0.1733255,0.4279213,0.2227773,-0.2868806,0.0496136,-0.01247831,0.200663,0.04349101,0.05495085
0.0113527,0,0,0,-0.3286909,0.8679603,0.1385658,0.1998689,0.8771203,0.2389632,0.1402614,0.873069,0.09484807,0,0,0,-0.2330949,0.7934743,0.09537985,-0.30654,0.437528,0.152877,0.173294,0.4277785,0.2227006,-0.2870672,0.04945946,-0.01249043,0.2005815,0.04334438,0.05494612
0.0106442,0,0,0,-0.3301589,0.8663723,0.1397758,0.1991989,0.8760235,0.2392454,0.1402672,0.8718563,0.09525228,0,0,0,-0.2328865,0.7916453,0.09549073,-0.306371,0.4373236,0.1528908,0.1737536,0.4274899,0.2230655,-0.2869872,0.04939508,-0.0124448,0.2008798,0.04357755,0.05497542
0.0116624,0,0,0,-0.3318845,0.866205,0.1408366,0.1991157,0.8773819,0.2393572,0.1405122,0.871065,0.09490032,0,0,0,-0.2321171,0.7892509,0.09590168,-0.3064777,0.437001,0.152871,0.1738511,0.4265599,0.2231197,-0.2871756,0.04914486,-0.01236163,0.2009833,0.04378235,0.05497381
0.0111191,0,0,0,-0.3334428,0.8672186,0.1420917,0.1973264,0.8773344,0.2393547,0.1407222,0.8708197,0.09496894,0,0,0,-0.231882,0.7885221,0.09601197,-0.3065305,0.4371524,0.1529387,0.1736353,0.4267986,0.2235066,-0.2871529,0.04913139,-0.01229552,0.201114,0.0437063,0.05494399
0.0109696,0,0,0,-0.334608,0.8685532,0.1430851,0.1970742,0.8803008,0.2394295,0.1406577,0.872223,0.094865,0,0,0,-0.2324904,0.7914786,0.09549174,-0.3064571,0.437219,0.1529733,0.173624,0.4262888,0.2230818,-0.2872707,0.04906332,-0.01216495,0.2011095,0.04359448,0.05493247
0.0107468,0,0,0,-0.3358603,0.8705192,0.1437424,0.1956992,0.8819226,0.2392917,0.1408808,0.8743483,0.09513458,0,0,0,-0.2337413,0.7945753,0.09593201,-0.3062977,0.4376947,0.1528617,0.1732754,0.4264638,0.2232735,-0.2873202,0.04901361,-0.01224318,0.2010912,0.04354954,0.05492655
0.0111059,0,0,0,-0.3372822,0.8747082,0.1441167,0.1947584,0.8838176,0.2392967,0.1411363,0.8777613,0.09497097,0,0,0,-0.2336527,0.797536,0.09600215,-0.3060482,0.4381989,0.1527794,0.1728101,0.4270451,0.2234488,-0.287268,0.04881179,-0.01232392,0.2007275,0.04325509,0.0549675
0.0111228,0,0,0,-0.3378691,0.8789489,0.1442537,0.1944506,0.8892784,0.2396782,0.1412457,0.8809013,0.09494852,0,0,0,-0.2336445,0.8000071,0.09622157,-0.3057687,0.4388472,0.1528127,0.1721706,0.42752,0.2235562,-0.2874229,0.04871345,-0.01240823,0.2007131,0.04320216,0.05495509
0.0110516,0,0,0,-0.3376966,0.8845857,0.1437578,0.1929048,0.8930333,0.2396313,0.1409102,0.8863988,0.09538827,0,0,0,-0.2336644,0.8046546,0.09632589,-0.3052261,0.439678,0.1527288,0.171546,0.4279373,0.2232965,-0.2875855,0.04871869,-0.01237157,0.2009123,0.04334974,0.05494707
0.0112983,0,0,0,-0.3379187,0.8884901,0.1437126,0.1926559,0.8988625,0.2400388,0.1409141,0.8903365,0.09536523,0,0,0,-0.2334659,0.8101983,0.09670894,-0.304616,0.4408103,0.1526172,0.1704856,0.4287716,0.2231745,-0.2874805,0.04882193,-0.01244745,0.2010213,0.04332995,0.05485395
0.0109266,0,0,0,-0.3365352,0.8970215,0.1424578,0.1922294,0.9069039,0.2403496,0.1409569,0.8968663,0.09472098,0,0,0,-0.2335383,0.8160886,0.0968518,-0.3039963,0.4423153,0.1524488,0.1691381,0.4297732,0.2229545,-0.2875701,0.04873109,-0.0124537,0.2011147,0.04345739,0.05479379
0.0114078,0,0,0,-0.3365039,0.9033695,0.1419066,0.1919982,0.9141296,0.2407084,0.1411158,0.9038727,0.09432698,0,0,0,-0.2354524,0.825058,0.09585624,-0.303259,0.4438446,0.1522029,0.1678856,0.4307349,0.2226323,-0.2875123,0.04884923,-0.01255984,0.2010779,0.04343832,0.05475999
0.0106297,0,0,0,-0.335002,0.9110419,0.1416025,0.1909096,0.9211025,0.2403404,0.1401427,0.9110167,0.09427211,0,0,0,-0.2356111,0.8313645,0.09578099,-0.302582,0.4452103,0.1519962,0.1669733,0.43176,0.2225541,-0.2877533,0.04905367,-0.01261161,0.2012817,0.04381013,0.05499952
0.0134241,0,0,0,-0.3335295,0.9177835,0.1414495,0.1901042,0.9288345,0.2401803,0.139862,0.9200783,0.09479731,0,0,0,-0.2353372,0.8397059,0.09655537,-0.3017396,0.4468505,0.1514867,0.1659896,0.4331996,0.2221756,-0.2878404,0.04938483,-0.01265474,0.2016189,0.04416013,0.05490573
0.0163362,0,0,0,-0.3323506,0.9254774,0.1415764,0.1901608,0.9377999,0.2404604,0.1396556,0.9342147,0.0948476,0,0,0,-0.2352402,0.8543989,0.09665223,-0.3006068,0.4493589,0.1504676,0.165989,0.4347432,0.2221123,-0.2880213,0.04950392,-0.01279152,0.2018724,0.04416764,0.05482171
0.0047968,0,0,0,-0.3315277,0.9349716,0.14185,0.1893718,0.9465669,0.2403802,0.1396245,0.9373519,0.09521662,0,0,0,-0.2353732,0.8581083,0.09660376,-0.3003045,0.4500574,0.1501161,0.1662419,0.4348769,0.2223365,-0.2880266,0.04952443,-0.01288924,0.2023109,0.04495847,0.05487553
0.0052187,0,0,0,-0.33048,0.9435351,0.1424434,0.189436,0.9563789,0.2403975,0.13933,0.9422432,0.09487305,0,0,0,-0.2355281,0.8619491,0.09653895,-0.3000063,0.4507813,0.1497472,0.1662319,0.435612,0.2219387,-0.2880445,0.04955375,-0.01294874,0.2024023,0.04497969,0.05485291
0.0113798,0,0,0,-0.3295621,0.9526557,0.1430752,0.1895283,0.9666818,0.2403351,0.139299,0.9515995,0.09444468,0,0,0,-0.2356253,0.8729724,0.09649222,-0.2994738,0.4527761,0.1488755,0.1658934,0.4381527,0.2203868,-0.2879447,0.04982865,-0.0130334,0.2025666,0.04468656,0.05486907
0.0105723,0,0,0,-0.3288919,0.9619991,0.1439032,0.1895533,0.9780312,0.2401563,0.137992,0.9625977,0.09294407,0,0,0,-0.2349473,0.8811991,0.09620222,-0.2987789,0.4550418,0.1479191,0.1657977,0.4403645,0.2195839,-0.2879544,0.04993927,-0.01316028,0.2027153,0.04469597,0.05480145
0.0112678,0,0,0,-0.3288312,0.9731505,0.144897,0.1888797,0.9884657,0.2396067,0.1374578,0.9729286,0.09238538,0,0,0,-0.2353749,0.8915907,0.09575684,-0.2982866,0.4570284,0.146779,0.1660215,0.4420532,0.2183757,-0.2880914,0.05011904,-0.01312817,0.2028329,0.04471123,0.05473843
0.0108537,0,0,0,-0.3284447,0.9831871,0.1455963,0.1888587,1.000264,0.2390993,0.1375434,0.9841,0.09296498,0,0,0,-0.2373073,0.9063663,0.09472857,-0.2978698,0.4592415,0.1453398,0.1657906,0.4439808,0.2176388,-0.2880979,0.05021119,-0.01317242,0.2029396,0.04473269,0.05472634
0.0110899,0,0,0,-0.3287279,0.9940501,0.1466126,0.1884504,1.011203,0.2381671,0.137185,0.9941176,0.09383196,0,0,0,-0.2376397,0.9176496,0.09417927,-0.2976091,0.4612154,0.1436764,0.1657998,0.4453367,0.2162282,-0.2881134,0.05028522,-0.01328032,0.2029656,0.04444873,0.0546121
0.0112024,0,0,0,-0.3289734,1.005544,0.1474422,0.1883901,1.022728,0.2375488,0.1363372,1.006344,0.09325439,0,0,0,-0.2379427,0.9288934,0.09419751,-0.2971762,0.4632062,0.1422451,0.1658663,0.4472059,0.2147817,-0.2881711,0.05032039,-0.01338621,0.2029665,0.04447317,0.05461898
0.0109845,0,0,0,-0.3292582,1.016419,0.1482267,0.1882364,1.034573,0.2368683,0.1357949,1.018204,0.09273706,0,0,0,-0.2382745,0.9405345,0.09383443,-0.2967167,0.4650135,0.1405411,0.1658109,0.4490296,0.2131405,-0.2881389,0.05039144,-0.01346456,0.2031916,0.0447427,0.05464801
0.0113713,0,0,0,-0.3298644,1.028349,0.1488986,0.1880113,1.046395,0.236347,0.1352941,1.030086,0.09239585,0,0,0,-0.2372946,0.9498318,0.09318996,-0.2961164,0.4669832,0.1387296,0.1657651,0.4508691,0.2115556,-0.2883011,0.05037999,-0.01372562,0.2032742,0.04477727,0.05463905
0.0114225,0,0,0,-0.3302875,1.039799,0.1493194,0.1879751,1.058064,0.2359558,0.1352412,1.041155,0.09169669,0,0,0,-0.2374656,0.9615558,0.09278865,-0.2954202,0.4689777,0.1367819,0.1652533,0.4521489,0.2096653,-0.2883764,0.05044067,-0.01382191,0.203302,0.04436934,0.05442233
0.0108897,0,0,0,-0.3305867,1.050978,0.1497227,0.1876892,1.069588,0.2357562,0.1352189,1.053521,0.09144771,0,0,0,-0.2375802,0.9730751,0.09285831,-0.2946622,0.4709723,0.1350849,0.164128,0.4530197,0.2069339,-0.2887342,0.05044746,-0.01358201,0.2034644,0.04452944,0.05433418
0.0108717,0,0,0,-0.3309196,1.062286,0.149595,0.1861262,1.080176,0.2354044,0.1349316,1.065321,0.09107379,0,0,0,-0.2377337,0.9850039,0.09246614,-0.2936303,0.4730072,0.1329603,0.1639332,0.4555961,0.2050903,-0.2888737,0.05056643,-0.01367727,0.2035453,0.0445559,0.0542381
0.011283,0,0,0,-0.3310487,1.073664,0.1490537,0.1854551,1.091194,0.2353022,0.1344883,1.077135,0.09100799,0,0,0,-0.2400392,0.9997175,0.09152167,-0.2925422,0.4750832,0.1308569,0.162453,0.457824,0.2027292,-0.2889431,0.05063558,-0.01371979,0.2034792,0.04434144,0.05411562
0.011111,0,0,0,-0.3314724,1.085487,0.1488882,0.1848916,1.102592,0.2355339,0.1335536,1.089358,0.09075428,0,0,0,-0.2399789,1.011942,0.0912626,-0.291581,0.4768865,0.1286005,0.1611077,0.4594309,0.1999465,-0.2890751,0.05060673,-0.01365478,0.2034573,0.044348,0.05406279
0.0109785,0,0,0,-0.3315704,1.097107,0.1484694,0.1837521,1.113955,0.2353835,0.1331832,1.101211,0.09015188,0,0,0,-0.2403235,1.024091,0.09073841,-0.2904189,0.4788579,0.126174,0.160422,0.4611597,0.1979629,-0.2891257,0.05066204,-0.01365383,0.2035987,0.04457152,0.05407216
0.0109898,0,0,0,-0.331457,1.108666,0.1483434,0.1830822,1.125235,0.2353666,0.1330239,1.113052,0.08914879,0,0,0,-0.2403166,1.036191,0.09026968,-0.2892373,0.4808071,0.1235989,0.1595035,0.4633151,0.1960076,-0.2893572,0.0507617,-0.01368388,0.2036404,0.04458559,0.05401674
0.0126298,0,0,0,-0.3313564,1.120175,0.1480035,0.1829628,1.13746,0.235262,0.1329486,1.125031,0.0887096,0,0,0,-0.2406371,1.048192,0.0898043,-0.2881535,0.4829975,0.1206763,0.1589473,0.4656084,0.1919256,-0.2890822,0.04991853,-0.01377058,0.2038094,0.04470515,0.05387364
0.0098414,0,0,0,-0.3312974,1.131405,0.1478516,0.1823627,1.148671,0.2350729,0.1326512,1.136152,0.08830071,0,0,0,-0.2401486,1.060473,0.08957241,-0.2870844,0.484798,0.1173722,0.157922,0.4670573,0.1894997,-0.2890486,0.04967332,-0.01378672,0.2038904,0.04516566,0.05394384
0.0110505,0,0,0,-0.3311932,1.142576,0.1475593,0.16795,1.148948,0.2273942,0.1312764,1.148419,0.08791947,0,0,0,-0.2402587,1.072398,0.08907904,-0.2857623,0.4868376,0.1141677,0.1566355,0.4684944,0.1866053,-0.2891071,0.04966199,-0.01385317,0.2039415,0.04520988,0.05387827
0.0111231,0,0,0,-0.3309865,1.153814,0.1471938,0.1693383,1.16002,0.2307862,0.1307388,1.160442,0.0872805,0,0,0,-0.2400605,1.084899,0.08860607,-0.2842781,0.488987,0.110835,0.1567429,0.469825,0.1827718,-0.2892111,0.0496875,-0.01402877,0.2040475,0.0450052,0.05378051
0.0111484,0,0,0,-0.3308523,1.165494,0.1466991,0.1681551,1.170441,0.2303789,0.129929,1.172556,0.08673639,0,0,0,-0.2404779,1.096762,0.08770836,-0.2827784,0.4911481,0.1072272,0.1556506,0.4718716,0.1793339,-0.2892508,0.04966044,-0.01409929,0.2040969,0.04502559,0.05369504
0.0112599,0,0,0,-0.3306323,1.176437,0.1464687,0.1669815,1.18085,0.2299481,0.1295188,1.183803,0.085945,0,0,0,-0.2406121,1.108323,0.08703967,-0.2812597,0.4933897,0.1036662,0.1547927,0.4736197,0.1757009,-0.2892528,0.04971111,-0.01416162,0.2041736,0.04503453,0.05362274
0.0115254,0,0,0,-0.3304515,1.187242,0.1461998,0.168127,1.191586,0.2309271,0.1303689,1.19426,0.08490806,0,0,0,-0.2408859,1.120547,0.08632988,-0.2798577,0.4956231,0.09983329,0.1528911,0.4741818,0.171714,-0.2892146,0.04982138,-0.0140463,0.2042367,0.04506505,0.05350825
0.0103466,0,0,0,-0.3303882,1.197523,0.1459266,0.1676407,1.202103,0.2300694,0.1303948,1.204874,0.08370212,0,0,0,-0.2410392,1.131225,0.08555146,-0.2785444,0.497535,0.09616324,0.1514879,0.4761565,0.1678984,-0.289422,0.05004478,-0.01411959,0.204523,0.04623902,0.0535072
0.0111967,0,0,0,-0.3304462,1.20839,0.1454082,0.1667964,1.211645,0.2292984,0.1301726,1.215796,0.08275646,0,0,0,-0.2417822,1.143493,0.08480736,-0.2768735,0.4994245,0.09240469,0.1501343,0.4778882,0.1640105,-0.2894975,0.05006754,-0.0142654,0.2045611,0.04626393,0.05347157
0.0109448,0,0,0,-0.330398,1.218757,0.1450046,0.1661621,1.221979,0.228539,0.1297614,1.225652,0.08227865,0,0,0,-0.2418643,1.154264,0.08397753,-0.2753499,0.5012963,0.08868286,0.1487225,0.4798898,0.1599146,-0.2895946,0.05013824,-0.01439344,0.2045246,0.04619515,0.05377821
0.0114916,0,0,0,-0.3305733,1.228849,0.1445267,0.1655051,1.231175,0.227554,0.1293383,1.235703,0.08156268,0,0,0,-0.2409531,1.163951,0.08341022,-0.2734473,0.5030899,0.08480344,0.1472688,0.4816843,0.1557027,-0.2895356,0.05031395,-0.01454243,0.2045738,0.04622483,0.05375933
0.0108417,0,0,0,-0.3310784,1.239345,0.1435184,0.1542014,1.233787,0.2208179,0.1289526,1.246515,0.07998267,0,0,0,-0.2402775,1.174613,0.08270055,-0.2714627,0.5047095,0.08098313,0.1460591,0.4834044,0.1517171,-0.2895392,0.05038071,-0.01463344,0.2049567,0.04632878,0.05380775
0.0112238,0,0,0,-0.3310404,1.248727,0.142671,0.1530426,1.242673,0.2195401,0.1288161,1.256227,0.07868329,0,0,0,-0.2401318,1.184744,0.08171752,-0.2693043,0.5064254,0.07723882,0.1446293,0.4849283,0.1476761,-0.2895249,0.05046451,-0.01456348,0.2051842,0.0470072,0.05370334
0.0110118,0,0,0,-0.3312967,1.258825,0.1419528,0.1552971,1.253435,0.2212397,0.128274,1.265763,0.0776896,0,0,0,-0.2430175,1.196828,0.07929074,-0.2670825,0.5080204,0.07357458,0.1430687,0.4864639,0.1442602,-0.2895263,0.05039501,-0.01453711,0.2052156,0.0470711,0.05366397
0.0112552,0,0,0,-0.3313522,1.267735,0.1410756,0.14881,1.259513,0.2171077,0.1286497,1.274737,0.07736676,0,0,0,-0.2430108,1.206744,0.07808799,-0.2646422,0.5093354,0.06992063,0.1412753,0.4872569,0.1395211,-0.2893999,0.05053067,-0.01476725,0.2052409,0.04718053,0.05369098
0.0110969,0,0,0,-0.3316015,1.27729,0.1399503,0.1475655,1.267591,0.2158527,0.1286458,1.283806,0.07593136,0,0,0,-0.2454931,1.218454,0.07637432,-0.2616707,0.5109625,0.06620542,0.1393978,0.4883,0.135343,-0.2894056,0.05051899,-0.01471367,0.2051945,0.04724312,0.05369488
0.0109945,0,0,0,-0.3316303,1.286162,0.1391037,0.1406125,1.269375,0.2128514,0.1283553,1.293025,0.0748124,0,0,0,-0.2455394,1.227792,0.07496019,-0.2586625,0.5120699,0.062627,0.1372784,0.4893545,0.1312066,-0.2893099,0.05048239,-0.01471107,0.2052488,0.04736936,0.05367297
0.0111558,0,0,0,-0.3314862,1.294731,0.1382409,0.1391535,1.276711,0.211526,0.1283671,1.30168,0.07344274,0,0,0,-0.2454221,1.237208,0.07394264,-0.2562425,0.5142303,0.05873403,0.1351547,0.49027,0.1270595,-0.2893091,0.05047631,-0.01477172,0.2052378,0.04746282,0.05364265
0.0129971,0,0,0,-0.3313856,1.302756,0.1374151,0.1442828,1.290176,0.2132554,0.1284828,1.310269,0.07129532,0,0,0,-0.2453591,1.246277,0.07241768,-0.2528349,0.5152982,0.05530852,0.133114,0.4912018,0.1228084,-0.2893486,0.05059361,-0.01471735,0.2054772,0.04824829,0.05379507
0.0095462,0,0,0,-0.331599,1.311315,0.1366573,0.1430495,1.297226,0.2121485,0.12925,1.318671,0.07039586,0,0,0,-0.2470984,1.257276,0.07064213,-0.2500445,0.5161028,0.05203497,0.1313482,0.4932175,0.1193383,-0.2892585,0.05056751,-0.0145984,0.2054283,0.04837191,0.05377864
0.0113276,0,0,0,-0.3317747,1.319427,0.1355161,0.1468446,1.307223,0.2124405,0.1293207,1.32694,0.06885414,0,0,0,-0.2485251,1.2678,0.06886477,-0.2466297,0.5170287,0.04864873,0.1290204,0.494146,0.1150177,-0.2892224,0.05075514,-0.01446843,0.2055801,0.04904807,0.05396168
0.0114485,0,0,0,-0.3316725,1.326739,0.1344107,0.1537639,1.319809,0.2147093,0.1294875,1.335174,0.06680178,0,0,0,-0.2484211,1.276283,0.06712651,-0.2432531,0.5181197,0.04566305,0.1266773,0.4948596,0.1105847,-0.2892199,0.05063164,-0.01458842,0.2048209,0.04717231,0.05347782
0.0115433,0,0,0,-0.3313757,1.333587,0.1334054,0.1530215,1.325964,0.2137035,0.129816,1.342737,0.06518688,0,0,0,-0.249406,1.285277,0.06505058,-0.2401364,0.518742,0.04234017,0.1243543,0.4956294,0.1059882,-0.2892867,0.05060947,-0.014726,0.2047147,0.04702318,0.05343629
0.0110844,0,0,0,-0.3311374,1.340249,0.1320986,0.1558632,1.336669,0.2121883,0.1301293,1.350268,0.0635644,0,0,0,-0.2493704,1.293191,0.06325021,-0.2371029,0.5193706,0.03898649,0.122023,0.4961164,0.1016103,-0.289314,0.05065179,-0.01475234,0.2045982,0.04706824,0.05338413
0.0115524,0,0,0,-0.3311785,1.347322,0.1307091,0.1552652,1.342313,0.2108039,0.1302753,1.356159,0.06273231,0,0,0,-0.2498601,1.301431,0.06138913,-0.2343886,0.5198051,0.03571418,0.1195225,0.4965923,0.09711449,-0.2893903,0.05062604,-0.01471108,0.2046372,0.04704607,0.05330335
0.0112801,0,0,0,-0.3309374,1.353785,0.1293139,0.1484023,1.345783,0.2057379,0.1305595,1.362541,0.06109485,0,0,0,-0.2498779,1.308533,0.0596067,-0.2319108,0.5201269,0.03239518,0.116968,0.4969574,0.09262069,-0.2893481,0.05044389,-0.01472997,0.2045452,0.04702973,0.05339099
0.0113224,0,0,0,-0.3309723,1.360769,0.1271837,0.1476701,1.35074,0.203959,0.1308581,1.36894,0.05939902,0,0,0,-0.2498806,1.315216,0.05775072,-0.229118,0.5205928,0.02919971,0.1145938,0.4972023,0.08817217,-0.2893438,0.05034065,-0.01467389,0.2044327,0.04688931,0.05347602
0.0115661,0,0,0,-0.3308551,1.365847,0.1256114,0.1502938,1.358093,0.2046537,0.1309934,1.37424,0.05724318,0,0,0,-0.2498388,1.321555,0.05581295,-0.2264248,0.5208125,0.02592084,0.1125724,0.4967899,0.08448704,-0.28924,0.05031812,-0.01470896,0.2045165,0.04692161,0.05322731
0.0112922,0,0,0,-0.3306989,1.371347,0.123955,0.1497648,1.362942,0.2030962,0.1314159,1.380155,0.0554998,0,0,0,-0.2497239,1.327467,0.05385027,-0.2236806,0.5209367,0.02263438,0.1104044,0.4968138,0.08037537,-0.2892156,0.05019891,-0.01465467,0.2046676,0.04697132,0.05325272
0.0114354,0,0,0,-0.3320609,1.375927,0.1222138,0.1533645,1.370211,0.2037418,0.1318095,1.385395,0.05338735,0,0,0,-0.2500901,1.333631,0.05154111,-0.2209238,0.5210171,0.01946685,0.1078277,0.4956369,0.07515138,-0.2892958,0.05019188,-0.01468354,0.204585,0.04671705,0.05312015
0.0112533,0,0,0,-0.33201,1.380296,0.1204298,0.1588579,1.378436,0.2045306,0.1321954,1.390707,0.05126829,0,0,0,-0.2499472,1.339064,0.04953311,-0.2185498,0.5210301,0.01633604,0.1052188,0.4955839,0.07187016,-0.2893946,0.05024242,-0.01477557,0.2046408,0.04676378,0.05296023
0.0111998,0,0,0,-0.3319905,1.385477,0.1183819,0.1588691,1.382903,0.2031751,0.1329498,1.395292,0.04937683,0,0,0,-0.250934,1.34541,0.04772066,-0.2161998,0.5212152,0.01363228,0.1034444,0.4953052,0.06803045,-0.2894206,0.05024183,-0.0147276,0.204614,0.04676962,0.05285947
0.0118392,0,0,0,-0.3320003,1.38942,0.1167693,0.1632571,1.389793,0.2028095,0.1332251,1.399133,0.04637782,0,0,0,-0.2508717,1.350408,0.04576212,-0.2139687,0.5208579,0.01061858,0.1013756,0.4954606,0.0638686,-0.289552,0.05026352,-0.01486772,0.2045829,0.04676843,0.05281285
0.0108647,0,0,0,-0.3311214,1.39313,0.1151262,0.1635503,1.393949,0.2011873,0.1334557,1.403687,0.04442468,0,0,0,-0.2496408,1.353818,0.04401384,-0.2120116,0.5206679,0.007793147,0.09980875,0.4951488,0.06050012,-0.289677,0.05015755,-0.01489712,0.2044639,0.04669237,0.05277701
0.0117957,0,0,0,-0.3314573,1.396792,0.1137539,0.1653607,1.40019,0.1990165,0.1339291,1.407303,0.04201803,0,0,0,-0.2473786,1.355682,0.04191842,-0.2103381,0.5203176,0.005454611,0.09809726,0.4948145,0.05739032,-0.2895411,0.05005431,-0.01494761,0.2043141,0.04669976,0.05278964
0.0121984,0,0,0,-0.331369,1.399758,0.1122782,0.1656941,1.404208,0.1970712,0.1343958,1.410761,0.03972022,0,0,0,-0.2471519,1.359453,0.03989404,-0.2087227,0.5201591,0.003171101,0.09727067,0.4951662,0.05442845,-0.289365,0.05014145,-0.01485527,0.2041976,0.04670668,0.05281441
0.0122629,0,0,0,-0.3305357,1.401951,0.1107639,0.1701898,1.410159,0.1962086,0.1360826,1.412637,0.03772911,0,0,0,-0.2475395,1.362822,0.03740541,-0.2073438,0.5191014,0.001316674,0.09586626,0.4942646,0.05239588,-0.2893381,0.05011356,-0.01488635,0.2041838,0.04657745,0.05282187
0.0095756,0,0,0,-0.3302658,1.404217,0.1091949,0.172365,1.414578,0.1945655,0.1363716,1.415708,0.03528212,0,0,0,-0.2472472,1.365681,0.03529742,-0.2084209,0.5166267,-0.002871491,0.09498638,0.4938129,0.04985632,-0.2891235,0.05007946,-0.01486159,0.2041355,0.04655075,0.05282997
0.0109341,0,0,0,-0.3297488,1.406739,0.1074572,0.1731377,1.417372,0.1921646,0.1370941,1.417772,0.03347111,0,0,0,-0.2465708,1.367699,0.0333981,-0.207238,0.5159359,-0.005161494,0.0941847,0.4933294,0.04769461,-0.289111,0.05004609,-0.01491193,0.2041731,0.04673231,0.05286267
0.0112227,0,0,0,-0.3294843,1.408534,0.1057138,0.1708604,1.417626,0.1882998,0.1375024,1.419799,0.03138496,0,0,0,-0.2462825,1.369987,0.03148723,-0.2043205,0.5167068,-0.005359568,0.093476,0.4928523,0.04579842,-0.2892168,0.05017531,-0.01493603,0.2040496,0.04670906,0.05274485
0.0111173,0,0,0,-0.3286022,1.410323,0.1043405,0.1717375,1.420341,0.1860803,0.1379827,1.421711,0.02942792,0,0,0,-0.2438064,1.371526,0.03055807,-0.2034415,0.5159798,-0.00686305,0.09298283,0.4925545,0.04387663,-0.289138,0.05019653,-0.01485479,0.203988,0.04685104,0.05276205
0.0108928,0,0,0,-0.3280935,1.411462,0.1025839,0.1728277,1.422036,0.1843317,0.1387176,1.423085,0.02774882,0,0,0,-0.2434462,1.373634,0.02885342,-0.2023506,0.5154266,-0.008628651,0.09228617,0.4917545,0.04184737,-0.2892293,0.05032861,-0.01478051,0.2040384,0.04707837,0.05282174
0.0112247,0,0,0,-0.3279091,1.413158,0.1008698,0.1740082,1.42445,0.1824572,0.1395376,1.424451,0.02600488,0,0,0,-0.2449594,1.37636,0.02670918,-0.2001055,0.5160848,-0.008788347,0.09221226,0.4913622,0.04049005,-0.2891033,0.0504055,-0.01474718,0.2041307,0.04709518,0.05279313
0.0108605,0,0,0,-0.3270363,1.414016,0.0993721,0.1735948,1.424768,0.180514,0.140049,1.425672,0.02428845,0,0,0,-0.2459117,1.378681,0.02461623,-0.19893,0.515599,-0.01031684,0.09240025,0.4911848,0.03896866,-0.2891849,0.05051708,-0.01476111,0.2041377,0.04730499,0.05280966
0.0114136,0,0,0,-0.3267971,1.414977,0.09773868,0.1728281,1.425123,0.1782851,0.140621,1.426053,0.02295194,0,0,0,-0.2458168,1.380079,0.02302178,-0.1977574,0.5156394,-0.01114487,0.09237415,0.4907885,0.03853505,-0.2891695,0.05051756,-0.01480041,0.2041635,0.04733729,0.05285719
0.011385,0,0,0,-0.3264072,1.415742,0.09620069,0.174187,1.4268,0.1766463,0.141118,1.426997,0.02141506,0,0,0,-0.2457071,1.3814,0.02151596,-0.1970457,0.5158936,-0.01279712,0.0928455,0.4908578,0.03738472,-0.2890478,0.05061483,-0.01484589,0.2041765,0.047405,0.05284242
0.0106259,0,0,0,-0.3260477,1.415899,0.09474891,0.1758725,1.428817,0.1754903,0.1416228,1.427671,0.01998337,0,0,0,-0.2455908,1.38226,0.02020691,-0.1964005,0.5157212,-0.0138589,0.09325129,0.4905953,0.03685488,-0.2891039,0.05069363,-0.01484171,0.2042001,0.04741096,0.05280757
0.0110895,0,0,0,-0.3253967,1.416313,0.09343442,0.1775377,1.429623,0.1748518,0.1424242,1.42747,0.01759081,0,0,0,-0.2450938,1.382771,0.01872898,-0.1961133,0.5156214,-0.01445255,0.09385198,0.4907339,0.03613446,-0.2890091,0.05074167,-0.01484297,0.2043414,0.04763174,0.05266228
0.0112275,0,0,0,-0.3250142,1.41643,0.09226785,0.1656547,1.427781,0.1627604,0.1429312,1.428057,0.01615342,0,0,0,-0.2449745,1.383543,0.01763823,-0.1963487,0.5151372,-0.01504518,0.09433895,0.4904201,0.03644063,-0.2890134,0.05077481,-0.01478703,0.2043608,0.04765916,0.05273652
0.0112761,0,0,0,-0.3247142,1.416613,0.09116013,0.1663662,1.428901,0.1608219,0.1426186,1.429142,0.01425424,0,0,0,-0.2436328,1.383572,0.01692469,-0.1960123,0.5148305,-0.01551633,0.09453911,0.4900686,0.03578237,-0.2890146,0.05075479,-0.01491191,0.2042951,0.04755259,0.05270781
